id       trxType     moveType     accountType     amount       movedAt                      accountName                   
5144     2           2            1               -16.0        2025-06-29T16:23:44.667Z     BELLEZA Y ESTETICA            
5573     2           2            1               -9.0         2025-12-20T21:47:19.312Z     BELLEZA Y ESTETICA            
4408     2           2            1               -6.0         2024-10-05T00:42:34.000Z     BELLEZA Y ESTETICA            
5119     2           2            1               -5.5         2025-06-21T21:43:34.906Z     BELLEZA Y ESTETICA            
4967     2           2            1               -55.0        2025-04-26T15:54:06.173Z     BOMBA COMBUSTIBLE             
3727     2           2            1               -77.0        2024-02-29T23:14:00.000Z     BOMBA COMBUSTIBLE             
3910     2           2            1               -67.0        2024-04-19T16:17:40.788Z     BOMBA COMBUSTIBLE             
3911     2           2            1               -30.0        2024-04-19T17:19:41.699Z     BOMBA COMBUSTIBLE             
2996     2           2            1               -37.0        2023-04-20T17:04:00.000Z     BOMBA COMBUSTIBLE             
2999     2           2            1               -40.0        2023-04-20T21:04:00.000Z     BOMBA COMBUSTIBLE             
3905     2           2            1               -25.0        2024-04-18T21:07:38.159Z     BOMBA COMBUSTIBLE             
4968     2           2            1               -40.0        2025-04-26T18:25:51.868Z     BOMBA COMBUSTIBLE             
3728     2           2            1               -45.0        2024-02-29T23:16:00.000Z     BOMBA COMBUSTIBLE             
4068     2           2            1               -20.0        2024-06-13T17:28:23.000Z     CALZADO                       
5033     2           2            1               -10.0        2025-05-12T00:35:59.000Z     CALZADO                       
4080     2           2            1               -16.0        2024-06-15T16:01:29.748Z     CALZADO                       
9        2           2            1               -682.0       2020-08-01T05:00:00.000Z     CALZADO                       
2257     2           2            1               -30.0        2022-06-24T15:57:00.000Z     CARNICERÍA CABRERA            
1748     2           2            1               -60.0        2022-01-22T16:22:00.000Z     CARNICERÍA CABRERA            
3480     2           2            1               -12.5        2023-11-07T11:13:00.000Z     CEL. 0979197233               
2358     2           2            1               -12.5        2022-08-10T14:05:00.000Z     CEL. 0979197233               
4619     2           2            1               -13.0        2025-01-09T13:02:44.000Z     CEL. 0979197233               
4050     2           2            1               -12.9        2024-06-06T00:26:50.822Z     CEL. 0979197233               
3166     2           2            1               -12.5        2023-06-10T14:05:00.000Z     CEL. 0979197233               
1637     2           2            1               -11.5        2021-12-10T20:32:00.000Z     CEL. 0979197233               
1712     2           2            1               -12.5        2022-01-05T19:56:00.000Z     CEL. 0979197233               
5384     2           2            1               -13.0        2025-10-05T00:54:31.303Z     CEL. 0979197233               
1467     2           2            1               -12.5        2021-10-14T18:25:00.000Z     CEL. 0979197233               
3986     2           2            1               -12.7        2024-05-07T11:17:57.920Z     CEL. 0979197233               
2288     2           2            1               -12.5        2022-07-04T19:29:00.000Z     CEL. 0979197233               
3237     2           2            1               -12.5        2023-07-05T12:55:00.000Z     CEL. 0979197233               
5244     2           2            1               -13.0        2025-08-05T22:04:19.504Z     CEL. 0979197233               
822      2           2            1               -12.5        2021-04-10T19:00:00.000Z     CEL. 0979197233               
706      2           2            1               -12.5        2021-03-06T01:00:00.000Z     CEL. 0979197233               
3299     2           2            1               -12.5        2023-08-04T17:12:00.000Z     CEL. 0979197233               
3537     2           2            1               -12.5        2023-12-06T11:13:00.000Z     CEL. 0979197233               
1274     2           2            1               -12.5        2021-08-14T12:50:00.000Z     CEL. 0979197233               
4796     2           2            1               -13.0        2025-03-05T21:01:58.416Z     CEL. 0979197233               
3838     2           2            1               -12.5        2024-04-11T22:17:40.975Z     CEL. 0979197233               
3363     2           2            1               -12.5        2023-09-06T14:16:00.000Z     CEL. 0979197233               
2212     2           2            1               -12.5        2022-06-06T18:43:00.000Z     CEL. 0979197233               
2110     2           2            1               -14.5        2022-05-04T20:08:00.000Z     CEL. 0979197233               
4701     2           2            1               -13.0        2025-02-05T20:19:38.861Z     CEL. 0979197233               
3737     2           2            1               -12.5        2024-03-05T19:57:00.000Z     CEL. 0979197233               
5313     2           2            1               -13.0        2025-09-04T23:35:27.029Z     CEL. 0979197233               
5077     2           2            1               -13.0        2025-06-05T21:59:17.196Z     CEL. 0979197233               
3427     2           2            1               -12.5        2023-10-07T11:43:00.000Z     CEL. 0979197233               
3076     2           2            1               -12.3        2023-05-06T01:18:00.000Z     CEL. 0979197233               
5019     2           2            1               -13.0        2025-05-05T22:54:37.134Z     CEL. 0979197233               
